val_next_loss,val_presence_loss,val_event_loss,val_loss,epoch,step,train_loss
0.21374498307704926,0.14258737862110138,0.19636303186416626,0.5526953339576721,0,16,
,,,,1,16,0.8812521696090698
0.25628891587257385,0.14216984808444977,0.22612088918685913,0.624579668045044,1,33,
,,,,2,33,0.8673578500747681
0.25208908319473267,0.14135611057281494,0.286953866481781,0.6803990602493286,2,50,
,,,,3,50,0.8538053035736084
0.24690918624401093,0.13914760947227478,0.2311423122882843,0.6171991229057312,3,67,
,,,,4,67,0.7981986999511719
0.256221741437912,0.13528862595558167,0.20154660940170288,0.5930570363998413,4,84,
,,,,5,84,0.8276123404502869
0.22846193611621857,0.12981995940208435,0.23739193379878998,0.5956737995147705,5,101,
,,,,6,101,0.7519312500953674
0.2407759428024292,0.12415800243616104,0.2505147457122803,0.6154487133026123,6,118,
,,,,7,118,0.7125095725059509
0.2255690097808838,0.11680866032838821,0.21627020835876465,0.558647871017456,7,135,
,,,,8,135,0.7176925539970398
0.2074710726737976,0.10708468407392502,0.2340693324804306,0.5486250519752502,8,152,
,,,,9,152,0.7004330158233643
0.2221214771270752,0.09734013676643372,0.2112104594707489,0.5306720733642578,9,169,
,,,,10,169,0.710837721824646
0.21103110909461975,0.08553220331668854,0.1960587203502655,0.4926220178604126,10,186,
,,,,11,186,0.6515897512435913
0.20556338131427765,0.08037158846855164,0.18917113542556763,0.4751061201095581,11,203,
,,,,12,203,0.6075690388679504
0.23888607323169708,0.078776054084301,0.2985483407974243,0.6162104606628418,12,220,
,,,,13,220,0.6110818982124329
0.20515863597393036,0.0775168389081955,0.19969329237937927,0.4823687672615051,13,237,
,,,,14,237,0.6334500312805176
0.21889165043830872,0.07642096281051636,0.19042953848838806,0.48574215173721313,14,254,
,,,,15,254,0.5983636975288391
0.20254570245742798,0.07681579887866974,0.2229580581188202,0.5023195743560791,15,271,
,,,,16,271,0.5793914794921875
0.19986382126808167,0.0784897580742836,0.2713668644428253,0.5497204065322876,16,288,
,,,,17,288,0.5839897990226746
0.19486773014068604,0.07822269946336746,0.31783729791641235,0.5909277200698853,17,305,
,,,,18,305,0.6139194369316101
0.21822601556777954,0.07746065407991409,0.21324746310710907,0.5089341402053833,18,322,
,,,,19,322,0.558013916015625
0.280499666929245,0.07587245106697083,0.18791985511779785,0.5442919731140137,19,339,
,,,,20,339,0.559665322303772
0.19463619589805603,0.0752193033695221,0.202602356672287,0.4724578857421875,20,356,
,,,,21,356,0.5697153806686401
0.22230999171733856,0.07647166401147842,0.20369207859039307,0.5024737119674683,21,373,
,,,,22,373,0.557253360748291
0.22085954248905182,0.07698345184326172,0.17928867042064667,0.4771316647529602,22,390,
,,,,23,390,0.5882591009140015
0.18969374895095825,0.07478437572717667,0.22242718935012817,0.4869053363800049,23,407,
,,,,24,407,0.5919201374053955
0.2062818706035614,0.07427550852298737,0.1990078091621399,0.47956520318984985,24,424,
,,,,25,424,0.5435856580734253
0.1981784850358963,0.0751056969165802,0.24281464517116547,0.5160988569259644,25,441,
,,,,26,441,0.5481181740760803
0.18267397582530975,0.0736825168132782,0.20608866214752197,0.4624451696872711,26,458,
,,,,27,458,0.5655386447906494
0.18423892557621002,0.07817909121513367,0.1690525859594345,0.4314706027507782,27,475,
,,,,28,475,0.5514784455299377
0.1681981235742569,0.07409302145242691,0.18040652573108673,0.42269766330718994,28,492,
,,,,29,492,0.5683982372283936
0.1777501255273819,0.07244984060525894,0.28222349286079407,0.5324234366416931,29,509,
,,,,30,509,0.5341697931289673
0.15818536281585693,0.07350794970989227,0.16850095987319946,0.40019428730010986,30,526,
,,,,31,526,0.5078790187835693
0.17788223922252655,0.07155787944793701,0.17675112187862396,0.4261912405490875,31,543,
,,,,32,543,0.5064271688461304
0.1994428038597107,0.07240120321512222,0.1945645809173584,0.4664086103439331,32,560,
,,,,33,560,0.5131152868270874
0.16598021984100342,0.0711754858493805,0.1855974793434143,0.4227531850337982,33,577,
,,,,34,577,0.5553335547447205
0.17405013740062714,0.07111269980669022,0.1839131861925125,0.42907601594924927,34,594,
,,,,35,594,0.5215469598770142
0.18467500805854797,0.06875063478946686,0.1827019602060318,0.43612760305404663,35,611,
,,,,36,611,0.5001557469367981
0.17229107022285461,0.06990839540958405,0.174941748380661,0.41714122891426086,36,628,
,,,,37,628,0.5036841034889221
0.16154509782791138,0.06790246069431305,0.3394879698753357,0.5689354538917542,37,645,
,,,,38,645,0.5032196640968323
0.16330869495868683,0.06845442205667496,0.17691367864608765,0.40867677330970764,38,16,
,,,,39,16,0.536780834197998
0.1529046595096588,0.0673527866601944,0.1839575171470642,0.404215008020401,39,33,
,,,,40,33,0.4947683811187744
0.17058832943439484,0.0653875321149826,0.17930583655834198,0.4152817130088806,40,50,
,,,,41,50,0.49892425537109375
0.17798395454883575,0.06591220200061798,0.17562033236026764,0.4195164740085602,41,67,
,,,,42,67,0.5382086634635925
0.15967988967895508,0.06668362021446228,0.17502307891845703,0.4013865888118744,42,16,
,,,,43,16,0.5204808712005615
0.1502147763967514,0.066042959690094,0.18131791055202484,0.39757561683654785,43,33,
,,,,44,33,0.4796698987483978
0.16840173304080963,0.06421831250190735,0.17700542509555817,0.40962547063827515,44,50,
,,,,45,50,0.4838443100452423
0.17560617625713348,0.06510113179683685,0.17369650304317474,0.4144038259983063,45,67,
,,,,46,67,0.5236606597900391
0.1617608219385147,0.06486406177282333,0.17812663316726685,0.4047515094280243,46,84,
,,,,47,84,0.4810764193534851
0.15315426886081696,0.06411033868789673,0.16306737065315247,0.38033196330070496,47,101,
,,,,48,101,0.4788684844970703
0.15640661120414734,0.06384242326021194,0.1668320596218109,0.387081116437912,48,118,
,,,,49,118,0.46940943598747253
0.16240829229354858,0.06310933083295822,0.16869047284126282,0.39420807361602783,49,135,
,,,,50,135,0.5133680701255798
0.1516706645488739,0.06503245234489441,0.15307937562465668,0.3697825074195862,50,152,
,,,,51,152,0.4792315661907196
0.1493932157754898,0.06428788602352142,0.16624727845191956,0.3799283802509308,51,169,
,,,,52,169,0.4892060458660126
0.15400850772857666,0.06601275503635406,0.1651596873998642,0.38518092036247253,52,186,
,,,,53,186,0.49008628726005554
0.1514163315296173,0.06429710239171982,0.17029181122779846,0.3860052227973938,53,203,
,,,,54,203,0.43705445528030396
0.16540813446044922,0.06290750205516815,0.167389914393425,0.39570555090904236,54,220,
,,,,55,220,0.4942617416381836
0.16362473368644714,0.06352785229682922,0.1914992332458496,0.418651819229126,55,237,
,,,,56,237,0.49469706416130066
0.16426636278629303,0.06366539746522903,0.16716137528419495,0.3950931429862976,56,254,
,,,,57,254,0.4418240189552307
0.15251505374908447,0.06372272968292236,0.19533483684062958,0.4115726351737976,57,271,
,,,,58,271,0.49439525604248047
0.15343964099884033,0.0627148449420929,0.15759295225143433,0.37374740839004517,58,288,
,,,,59,288,0.453482061624527
0.1513148546218872,0.06254591047763824,0.23700396716594696,0.4508647322654724,59,305,
,,,,60,305,0.46135857701301575
0.14905096590518951,0.0631607174873352,0.1743287742137909,0.3865404427051544,60,322,
,,,,61,322,0.4692057967185974
0.14925497770309448,0.06372514367103577,0.20209068059921265,0.4150708019733429,61,339,
,,,,62,339,0.4478669762611389
0.28971192240715027,0.06308729201555252,0.19263872504234314,0.5454379320144653,62,356,
,,,,63,356,0.4917023479938507
0.153154194355011,0.06402823328971863,0.18998806178569794,0.40717050433158875,63,373,
,,,,64,373,0.4676516056060791
0.15447485446929932,0.06323690712451935,0.1525825560092926,0.37029433250427246,64,390,
,,,,65,390,0.5065942406654358
0.15464799106121063,0.061857081949710846,0.15996289253234863,0.3764680027961731,65,407,
,,,,66,407,0.4492276608943939
0.1526859998703003,0.06310462951660156,0.1563652753829956,0.37215590476989746,66,424,
,,,,67,424,0.44081947207450867
0.14770647883415222,0.0627579465508461,0.16327545046806335,0.3737398684024811,67,441,
,,,,68,441,0.5059425234794617
0.14549857378005981,0.061661094427108765,0.17155151069164276,0.37871116399765015,68,458,
,,,,69,458,0.4651019871234894
0.13903531432151794,0.06138257682323456,0.1699959635734558,0.3704138696193695,69,475,
,,,,70,475,0.44957098364830017
0.13368485867977142,0.06188885122537613,0.1633511781692505,0.358924925327301,70,492,
,,,,71,492,0.4727642834186554
0.14863555133342743,0.06420505046844482,0.20505215227603912,0.4178927540779114,71,509,
,,,,72,509,0.46465548872947693
0.15740811824798584,0.06384877860546112,0.17759691178798676,0.3988538384437561,72,526,
,,,,73,526,0.44451624155044556
0.15494179725646973,0.06227124109864235,0.16938108205795288,0.38659411668777466,73,543,
,,,,74,543,0.4591660797595978
0.19242379069328308,0.062162235379219055,0.17512285709381104,0.4297088384628296,74,560,
,,,,75,560,0.45010823011398315
0.14149615168571472,0.06282223016023636,0.17250971496105194,0.376828134059906,75,577,
,,,,76,577,0.43582114577293396
0.14824597537517548,0.06146600842475891,0.164871945977211,0.3745839595794678,76,594,
,,,,77,594,0.44060802459716797
0.1498369425535202,0.06205113232135773,0.1585579514503479,0.37044602632522583,77,611,
,,,,78,611,0.4787537753582001
0.29971665143966675,0.06202578544616699,0.1607142984867096,0.5224567651748657,78,628,
,,,,79,628,0.4660499691963196
0.16299186646938324,0.06005912274122238,0.16888926923274994,0.39194029569625854,79,645,
,,,,80,645,0.45759010314941406
0.14263342320919037,0.061990849673748016,0.18479877710342407,0.38942307233810425,80,662,
,,,,81,662,0.46417108178138733
0.1602955311536789,0.06328039616346359,0.1478510946035385,0.371427059173584,81,679,
,,,,82,679,0.46679267287254333
0.3104640543460846,0.06355046480894089,0.1646927148103714,0.5387071967124939,82,696,
,,,,83,696,0.45526599884033203
0.14456886053085327,0.0619923435151577,0.17058321833610535,0.3771444261074066,83,713,
,,,,84,713,0.4809238314628601
0.15598051249980927,0.061914749443531036,0.1825723499059677,0.4004676342010498,84,730,
,,,,85,730,0.44618791341781616
0.14984381198883057,0.0599408857524395,0.1542205959558487,0.36400529742240906,85,747,
,,,,86,747,0.4326770007610321
0.1506982445716858,0.06087200343608856,0.13364574313163757,0.34521597623825073,86,764,
,,,,87,764,0.42885342240333557
0.14354784786701202,0.061483629047870636,0.1666783094406128,0.37170976400375366,87,781,
,,,,88,781,0.4679129123687744
0.15088975429534912,0.06093106046319008,0.22652965784072876,0.43835049867630005,88,798,
,,,,89,798,0.4660482406616211
0.15090635418891907,0.06026175990700722,0.16314946115016937,0.37431758642196655,89,815,
,,,,90,815,0.43892720341682434
0.13760732114315033,0.06104990839958191,0.16940252482891083,0.36805975437164307,90,832,
,,,,91,832,0.4366924464702606
0.14275391399860382,0.06310651451349258,0.16982030868530273,0.37568071484565735,91,849,
,,,,92,849,0.44331103563308716
0.25185835361480713,0.06059270352125168,0.15702776610851288,0.4694787859916687,92,866,
,,,,93,866,0.41786593198776245
0.1570328176021576,0.058331653475761414,0.26229313015937805,0.47765761613845825,93,883,
,,,,94,883,0.47755691409111023
0.14983674883842468,0.05985310301184654,0.1641772985458374,0.3738671541213989,94,900,
,,,,95,900,0.4497300386428833
0.14681480824947357,0.0609857477247715,0.13282513618469238,0.34062567353248596,95,917,
,,,,96,917,0.44450777769088745
0.14446835219860077,0.05913006141781807,0.15264573693275452,0.35624414682388306,96,934,
,,,,97,934,0.44321608543395996
0.14430725574493408,0.060154449194669724,0.15833890438079834,0.36280059814453125,97,951,
,,,,98,951,0.4766719937324524
0.1729467362165451,0.05988116189837456,0.17896227538585663,0.4117901921272278,98,968,
,,,,99,968,0.4508592188358307
0.14269110560417175,0.06051711365580559,0.13699033856391907,0.3401985466480255,99,985,
,,,,100,985,0.4437086880207062
0.13211387395858765,0.06135271489620209,0.18780018389225006,0.3812667727470398,100,1002,
,,,,101,1002,0.44064775109291077
0.1516571193933487,0.059419676661491394,0.16198693215847015,0.37306374311447144,101,1019,
,,,,102,1019,0.4730038344860077
0.16064989566802979,0.05897056683897972,0.17940157651901245,0.39902204275131226,102,1036,
,,,,103,1036,0.47079867124557495
0.1383390575647354,0.058606404811143875,0.1500697135925293,0.3470151722431183,103,1053,
,,,,104,1053,0.4480125904083252
0.16929714381694794,0.05942127853631973,0.15383726358413696,0.38255566358566284,104,1070,
,,,,105,1070,0.4795415699481964
0.16424429416656494,0.06031841039657593,0.14149923622608185,0.3660619556903839,105,1087,
,,,,106,1087,0.41659000515937805
0.13405634462833405,0.05779241770505905,0.13387137651443481,0.3257201313972473,106,1104,
,,,,107,1104,0.41943588852882385
0.16070887446403503,0.057444363832473755,0.15632648766040802,0.374479740858078,107,1121,
,,,,108,1121,0.46117261052131653
0.14487780630588531,0.05989674851298332,0.14454048871994019,0.3493150770664215,108,1138,
,,,,109,1138,0.4515811800956726
0.1378985047340393,0.058194518089294434,0.17102736234664917,0.3671203851699829,109,1155,
,,,,110,1155,0.4399227797985077
0.13053160905838013,0.057472024112939835,0.16761621832847595,0.3556198477745056,110,1172,
,,,,111,1172,0.4612872302532196
0.13633570075035095,0.05748915299773216,0.16799551248550415,0.3618203401565552,111,1189,
,,,,112,1189,0.41885852813720703
0.1497219353914261,0.05964671075344086,0.16505587100982666,0.374424546957016,112,1206,
,,,,113,1206,0.4450191259384155
0.17103487253189087,0.0611414834856987,0.30795377492904663,0.5401301383972168,113,1223,
,,,,114,1223,0.4259937107563019
0.1356651484966278,0.05899715796113014,0.2458379566669464,0.44050025939941406,114,1240,
,,,,115,1240,0.46384933590888977
0.14322060346603394,0.05771056190133095,0.1667782962322235,0.3677094578742981,115,1257,
,,,,116,1257,0.40388384461402893
0.13179191946983337,0.05803157016634941,0.1545366644859314,0.3443601727485657,116,1274,
,,,,117,1274,0.4562286138534546
0.14406365156173706,0.05813354253768921,0.1933358758687973,0.39553308486938477,117,1291,
,,,,118,1291,0.451983779668808
0.1534954458475113,0.060242410749197006,0.1573714017868042,0.371109277009964,118,1308,
,,,,119,1308,0.4254682660102844
0.139932319521904,0.05992826446890831,0.15910087525844574,0.35896146297454834,119,1325,
,,,,120,1325,0.46663880348205566
0.1362445056438446,0.05680893734097481,0.13275958597660065,0.32581305503845215,120,1342,
,,,,121,1342,0.40553322434425354
0.16149327158927917,0.05833028256893158,0.19409799575805664,0.4139215350151062,121,1359,
,,,,122,1359,0.42559459805488586
0.18480172753334045,0.05736849457025528,0.17390398681163788,0.4160742163658142,122,1376,
,,,,123,1376,0.41624748706817627
0.16129960119724274,0.05649571865797043,0.15618480741977692,0.3739801049232483,123,1393,
,,,,124,1393,0.45657792687416077
0.145370751619339,0.05773863568902016,0.16893978416919708,0.3720492124557495,124,1410,
,,,,125,1410,0.5176526308059692
0.14007370173931122,0.056998707354068756,0.14014726877212524,0.3372197151184082,125,1427,
,,,,126,1427,0.41193774342536926
0.15530690550804138,0.05628373473882675,0.14345389604568481,0.35504454374313354,126,1444,
,,,,127,1444,0.4214518964290619
0.2828788757324219,0.05845668911933899,0.14890164136886597,0.49023717641830444,127,1461,
,,,,128,1461,0.4477079510688782
0.16046050190925598,0.058776188641786575,0.20926159620285034,0.4284982979297638,128,1478,
,,,,129,1478,0.42686590552330017
0.1290789544582367,0.05699829384684563,0.1432272493839264,0.3293044865131378,129,1495,
,,,,130,1495,0.41760122776031494
0.14064443111419678,0.05793323740363121,0.14605721831321716,0.34463489055633545,130,1512,
,,,,131,1512,0.4166859984397888
0.15543165802955627,0.057906486093997955,0.14941228926181793,0.36275041103363037,131,1529,
,,,,132,1529,0.4687870144844055
0.14541009068489075,0.05565764382481575,0.1863928884267807,0.3874606192111969,132,1546,
,,,,133,1546,0.39747700095176697
0.132857084274292,0.05317620560526848,0.1516595482826233,0.33769285678863525,133,1563,
,,,,134,1563,0.44374018907546997
0.15445619821548462,0.060044724494218826,0.15008293092250824,0.3645838499069214,134,1580,
,,,,135,1580,0.4583110213279724
0.17145003378391266,0.056933075189590454,0.2465733289718628,0.4749564528465271,135,1597,
,,,,136,1597,0.4123881161212921
0.1267469972372055,0.05564422160387039,0.1396816521883011,0.3220728635787964,136,1614,
,,,,137,1614,0.4212023913860321
0.1391357183456421,0.05711204558610916,0.14068463444709778,0.33693239092826843,137,1631,
,,,,138,1631,0.4161951243877411
0.13482892513275146,0.05618470534682274,0.18288427591323853,0.373897910118103,138,1648,
,,,,139,1648,0.43729090690612793
0.12950751185417175,0.05888042971491814,0.40893301367759705,0.5973209142684937,139,1665,
,,,,140,1665,0.41329336166381836
0.13525544106960297,0.05589925870299339,0.33240699768066406,0.5235617160797119,140,1682,
,,,,141,1682,0.4402327239513397
0.14254187047481537,0.0569218210875988,0.15191993117332458,0.35138362646102905,141,1699,
,,,,142,1699,0.42557263374328613
0.12695007026195526,0.05522134155035019,0.1818827986717224,0.3640541732311249,142,1716,
,,,,143,1716,0.42988619208335876
0.13924655318260193,0.05516188219189644,0.15539972484111786,0.3498081564903259,143,1733,
,,,,144,1733,0.41734880208969116
0.12533989548683167,0.05449501425027847,0.23375239968299866,0.4135873019695282,144,1750,
,,,,145,1750,0.4182732403278351
0.12448692321777344,0.056869421154260635,0.3072506785392761,0.4886070489883423,145,1767,
,,,,146,1767,0.44587984681129456
0.12310819327831268,0.05647354573011398,0.16292732954025269,0.34250903129577637,146,1784,
,,,,147,1784,0.40755507349967957
0.1407470703125,0.057210687547922134,0.13080471754074097,0.3287624716758728,147,1801,
,,,,148,1801,0.41031932830810547
0.14787358045578003,0.05535383149981499,0.13986176252365112,0.34308916330337524,148,1818,
,,,,149,1818,0.41549184918403625
0.1282724142074585,0.0535268560051918,0.16240516304969788,0.3442044258117676,149,1835,
,,,,150,1835,0.3882303535938263
0.1281464546918869,0.054640159010887146,0.14790011942386627,0.3306867480278015,150,1852,
,,,,151,1852,0.43709179759025574
